promptID,pairID,premise,premise_binary_parse,premise_parse,hypothesis,hypothesis_binary_parse,hypothesis_parse,genre,label
31086,31086e,"There are good road connections between Sant Antoni and both CaleT?¡rida and CaleBadella, with the result that both bays have now been developed.","( There ( ( ( ( are ( ( ( ( good ( road connections ) ) ( between ( Sant Antoni ) ) ) and ) ( ( ( both ( CaleT ( ? ( ¡ rida ) ) ) ) and ) CaleBadella ) ) ) , ) ( with ( ( the result ) ( that ( ( both bays ) ( ( have now ) ( been developed ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (NP (JJ good) (NN road) (NNS connections)) (PP (IN between) (NP (NNP Sant) (NNP Antoni)))) (CC and) (NP (NP (DT both) (NNP CaleT) (. ?) (CD ¡) (NN rida)) (CC and) (NP (NNP CaleBadella)))) (, ,) (PP (IN with) (NP (NP (DT the) (NN result)) (SBAR (IN that) (S (NP (DT both) (NNS bays)) (VP (VBP have) (ADVP (RB now)) (VP (VBN been) (VP (VBN developed))))))))) (. .)))","With the good road connections, both bays have been developed.","( ( With ( the ( good ( road connections ) ) ) ) ( , ( ( both bays ) ( ( have ( been developed ) ) . ) ) ) )","(ROOT (S (PP (IN With) (NP (DT the) (JJ good) (NN road) (NNS connections))) (, ,) (NP (DT both) (NNS bays)) (VP (VBP have) (VP (VBN been) (VP (VBN developed)))) (. .)))",travel,0
68191,68191e,and if you yeah if you want to so at least you you know you wouldn't have any surprises you can order any type of you know service you want but you stand a good chance you know having to pick up at least part of the bill yourself,( ( and ( ( ( ( ( ( if ( you ( yeah ( if ( you ( want ( ( to ( so ( at least ) ) ) you ) ) ) ) ) ) ) ( you ( know ( you ( ( would n't ) ( have ( any surprises ) ) ) ) ) ) ) ( you ( can ( order ( ( ( any type ) ( of you ) ) ( know service ) ) ) ) ) ) ( you want ) ) but ) ( you ( stand ( ( a ( good chance ) ) ( you ( know ( having ( to ( ( pick up ) ( ( ( at least ) part ) ( of ( the bill ) ) ) ) ) ) ) ) ) ) ) ) ) yourself ),(ROOT (SINV (VP (VB and) (S (S (SBAR (IN if) (S (NP (PRP you)) (VP (VBP yeah) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP want) (PP (TO to) (PRN (ADVP (RB so)) (ADVP (IN at) (JJS least))) (NP (PRP you))))))))) (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (PRP you)) (VP (MD would) (RB n't) (VP (VB have) (NP (DT any) (NNS surprises)))))))) (S (NP (PRP you)) (VP (MD can) (VP (VB order) (S (NP (NP (DT any) (NN type)) (PP (IN of) (NP (PRP you)))) (VP (VB know) (NP (NN service))))))) (S (NP (PRP you)) (VP (VBP want))) (CC but) (S (NP (PRP you)) (VP (VBP stand) (NP (NP (DT a) (JJ good) (NN chance)) (SBAR (S (NP (PRP you)) (VP (VBP know) (S (VP (VBG having) (S (VP (TO to) (VP (VB pick) (PRT (RP up)) (NP (NP (ADVP (IN at) (JJS least)) (NN part)) (PP (IN of) (NP (DT the) (NN bill))))))))))))))))) (NP (PRP yourself)))),You may have to foot the bill if you order any service you want.,( You ( ( may ( have ( to ( ( foot ( the bill ) ) ( if ( you ( order ( ( any service ) ( you want ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (PRP You)) (VP (MD may) (VP (VB have) (S (VP (TO to) (VP (VB foot) (NP (DT the) (NN bill)) (SBAR (IN if) (S (NP (PRP you)) (VP (VB order) (NP (NP (DT any) (NN service)) (SBAR (S (NP (PRP you)) (VP (VBP want))))))))))))) (. .))),telephone,0
107458,107458n,"The individual artisans' shops are no longer here, but you can visit a silk-weaving factory, a ceramics plant, and the Foshan Folk Art Studio, where you can observe workers making Chinese lanterns, carving sculptures, painting scrolls, and cutting intricate designs in paper.","( ( ( ( ( ( ( The ( individual ( artisans ' ) ) ) shops ) ( ( are ( no longer ) ) here ) ) , ) but ) ( you ( can ( ( ( visit ( ( ( ( ( ( a ( silk-weaving factory ) ) , ) ( a ( ceramics plant ) ) ) , ) and ) ( the ( Foshan ( Folk ( Art Studio ) ) ) ) ) ) , ) ( where ( you ( can ( ( observe workers ) ( ( ( ( ( ( ( ( making ( Chinese lanterns ) ) , ) ( carving sculptures ) ) , ) ( painting scrolls ) ) , ) and ) ( ( cutting ( intricate designs ) ) ( in paper ) ) ) ) ) ) ) ) ) ) ) . )","(ROOT (S (S (NP (NP (DT The) (JJ individual) (NNS artisans) (POS ')) (NNS shops)) (VP (VBP are) (ADVP (RB no) (RB longer)) (ADVP (RB here)))) (, ,) (CC but) (S (NP (PRP you)) (VP (MD can) (VP (VB visit) (NP (NP (DT a) (JJ silk-weaving) (NN factory)) (, ,) (NP (DT a) (NNS ceramics) (NN plant)) (, ,) (CC and) (NP (DT the) (NNP Foshan) (NNP Folk) (NNP Art) (NNP Studio))) (, ,) (SBAR (WHADVP (WRB where)) (S (NP (PRP you)) (VP (MD can) (VP (VB observe) (NP (NNS workers)) (S (VP (VP (VBG making) (NP (JJ Chinese) (NNS lanterns))) (, ,) (VP (VBG carving) (NP (NNS sculptures))) (, ,) (VP (VBG painting) (NP (NNS scrolls))) (, ,) (CC and) (VP (VBG cutting) (NP (JJ intricate) (NNS designs)) (PP (IN in) (NP (NN paper))))))))))))) (. .)))",Workers carve sculptures and paint scrolls with great enthusiasm.,( Workers ( ( ( carve ( sculptures ( and ( paint scrolls ) ) ) ) ( with ( great enthusiasm ) ) ) . ) ),(ROOT (S (NP (NNPS Workers)) (VP (VBP carve) (NP (NNS sculptures) (CC and) (NN paint) (NNS scrolls)) (PP (IN with) (NP (JJ great) (NN enthusiasm)))) (. .))),travel,1
107049,107049e,"Really, Sir Ernest, protested the judge, ""these questions are not relevant."" Sir Ernest bowed, and having shot his arrow proceeded. ","( Really ( , ( ( ( ( ( ( Sir Ernest ) ( ( , ( ( ( ( ( ( protested ( the judge ) ) , ) `` ) ( ( these questions ) ( ( are not ) relevant ) ) ) . ) '' ) ) ( ( Sir Ernest ) bowed ) ) ) , ) and ) ( ( having ( shot ( his arrow ) ) ) proceeded ) ) . ) ) )","(ROOT (S (ADVP (RB Really)) (, ,) (S (NP (NNP Sir) (NNP Ernest)) (PRN (, ,) (SINV (VP (VBD protested)) (NP (DT the) (NN judge)) (, ,) (`` ``) (S (NP (DT these) (NNS questions)) (VP (VBP are) (RB not) (ADJP (JJ relevant)))) (. .) ('' ''))) (NP (NNP Sir) (NNP Ernest)) (VP (VBD bowed))) (, ,) (CC and) (S (S (VP (VBG having) (VP (VBN shot) (NP (PRP$ his) (NN arrow))))) (VP (VBD proceeded))) (. .)))","Sir Ernest bent his head slightly, and continued.","( ( Sir Ernest ) ( ( ( ( ( ( bent ( his head ) ) slightly ) , ) and ) continued ) . ) )","(ROOT (S (NP (NNP Sir) (NNP Ernest)) (VP (VP (VBD bent) (NP (PRP$ his) (NN head)) (ADVP (RB slightly))) (, ,) (CC and) (VP (VBD continued))) (. .)))",fiction,0
97226,97226c,"The house is surprisingly small and simple, with one bedroom, a tiny kitchen, and a couple of social rooms.","( ( The house ) ( ( ( ( is ( surprisingly ( ( small and ) simple ) ) ) , ) ( with ( ( ( ( ( ( one bedroom ) , ) ( a ( tiny kitchen ) ) ) , ) and ) ( ( a couple ) ( of ( social rooms ) ) ) ) ) ) . ) )","(ROOT (S (NP (DT The) (NN house)) (VP (VBZ is) (ADJP (RB surprisingly) (JJ small) (CC and) (JJ simple)) (, ,) (PP (IN with) (NP (NP (CD one) (NN bedroom)) (, ,) (NP (DT a) (JJ tiny) (NN kitchen)) (, ,) (CC and) (NP (NP (DT a) (NN couple)) (PP (IN of) (NP (JJ social) (NNS rooms))))))) (. .)))","The house is very large and boasts over ten bedrooms, a huge kitchen, and a full sized olympic pool.","( ( The house ) ( ( ( ( is ( very large ) ) and ) ( ( boasts over ) ( ( ( ( ( ( ten bedrooms ) , ) ( a ( huge kitchen ) ) ) , ) and ) ( a ( full ( sized ( olympic pool ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (DT The) (NN house)) (VP (VP (VBZ is) (ADJP (RB very) (JJ large))) (CC and) (VP (VBZ boasts) (PRT (RP over)) (NP (NP (CD ten) (NNS bedrooms)) (, ,) (NP (DT a) (JJ huge) (NN kitchen)) (, ,) (CC and) (NP (DT a) (JJ full) (JJ sized) (JJ olympic) (NN pool))))) (. .)))",travel,2
3144,3144e,"Fiction has its glories, but concealment is merely squalid.","( ( ( ( ( Fiction ( has ( its glories ) ) ) , ) but ) ( concealment ( is ( merely squalid ) ) ) ) . )","(ROOT (S (S (NP (NNP Fiction)) (VP (VBZ has) (NP (PRP$ its) (NNS glories)))) (, ,) (CC but) (S (NP (NN concealment)) (VP (VBZ is) (ADJP (RB merely) (JJ squalid)))) (. .)))","Hiding things is just dirty, whereas there is glory in fiction","( ( Hiding things ) ( ( ( is ( just dirty ) ) , ) ( whereas ( there ( is ( glory ( in fiction ) ) ) ) ) ) )","(ROOT (S (NP (VBG Hiding) (NNS things)) (VP (VBZ is) (ADJP (RB just) (JJ dirty)) (, ,) (SBAR (IN whereas) (S (NP (EX there)) (VP (VBZ is) (NP (NP (NN glory)) (PP (IN in) (NP (NN fiction))))))))))",slate,0
117164,117164n,um but i think in time come you're going to see that happening you're going to see um where the high risk people pay a premium but they have to find a way to prove it,( um ( ( ( but ( i ( think ( in ( time ( come ( you ( 're ( going ( to ( see ( that ( ( happening you ) ( 're ( going ( to ( ( see um ) ( where ( ( the ( high ( risk people ) ) ) ( pay ( a premium ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) but ) ( they ( have ( to ( find ( a ( way ( to ( prove it ) ) ) ) ) ) ) ) ) ),(ROOT (S (VP (VB um) (SBAR (S (S (CC but) (NP (FW i)) (VP (VBP think) (PP (IN in) (NP (NP (NN time)) (VP (VBN come) (SBAR (S (NP (PRP you)) (VP (VBP 're) (VP (VBG going) (S (VP (TO to) (VP (VB see) (SBAR (IN that) (S (S (VP (VBG happening) (NP (PRP you)))) (VP (VBP 're) (VP (VBG going) (S (VP (TO to) (VP (VB see) (NP (NN um)) (SBAR (WHADVP (WRB where)) (S (NP (DT the) (JJ high) (NN risk) (NNS people)) (VP (VBP pay) (NP (DT a) (NN premium)))))))))))))))))))))))) (CC but) (S (NP (PRP they)) (VP (VBP have) (S (VP (TO to) (VP (VB find) (NP (DT a) (NN way) (S (VP (TO to) (VP (VB prove) (NP (PRP it)))))))))))))))),It would take some time before high-risk people start paying a premium.,( It ( ( would ( ( take ( some time ) ) ( before ( ( high-risk people ) ( start ( paying ( a premium ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (PRP It)) (VP (MD would) (VP (VB take) (NP (DT some) (NN time)) (SBAR (IN before) (S (NP (JJ high-risk) (NNS people)) (VP (VBP start) (S (VP (VBG paying) (NP (DT a) (NN premium))))))))) (. .))),telephone,1
108079,108079c,Are there children who need to be entertained?,( ( ( ( Are there ) children ) ( who ( need ( to ( be entertained ) ) ) ) ) ? ),(ROOT (SQ (VBD Are) (NP (EX there)) (NP (NNS children)) (SBAR (WHNP (WP who)) (S (VP (VBP need) (S (VP (TO to) (VP (VB be) (VP (VBN entertained)))))))) (. ?))),No children ever want to be entertained.,( ( No children ) ( ever ( ( want ( to ( be entertained ) ) ) . ) ) ),(ROOT (S (NP (DT No) (NNS children)) (ADVP (RB ever)) (VP (VBP want) (S (VP (TO to) (VP (VB be) (VP (VBN entertained)))))) (. .))),travel,2
70745,70745e,"Hopefully, Wall Street will take voluntary steps to address these issues before it is forced to act.","( Hopefully ( , ( ( Wall Street ) ( ( will ( ( take ( voluntary steps ) ) ( to ( ( address ( these issues ) ) ( before ( it ( is ( forced ( to act ) ) ) ) ) ) ) ) ) . ) ) ) )","(ROOT (S (ADVP (RB Hopefully)) (, ,) (NP (NNP Wall) (NNP Street)) (VP (MD will) (VP (VB take) (NP (JJ voluntary) (NNS steps)) (S (VP (TO to) (VP (VB address) (NP (DT these) (NNS issues)) (SBAR (IN before) (S (NP (PRP it)) (VP (VBZ is) (VP (VBN forced) (S (VP (TO to) (VP (VB act))))))))))))) (. .)))","Wall Street is facing issues, that need to be addressed. ","( ( Wall Street ) ( ( is ( facing ( ( issues , ) ( that ( need ( to ( be addressed ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (NNP Wall) (NNP Street)) (VP (VBZ is) (VP (VBG facing) (NP (NP (NNS issues)) (, ,) (SBAR (WHNP (WDT that)) (S (VP (VBP need) (S (VP (TO to) (VP (VB be) (VP (VBN addressed))))))))))) (. .)))",government,0
37025,37025e,okay pro football i like two teams one the New York Giants and the second is the Raiders,( ( ( ( okay ( pro ( football i ) ) ) ( like ( two teams ) ) ) ( one ( ( ( the ( New ( York Giants ) ) ) and ) ( the second ) ) ) ) ( is ( the Raiders ) ) ),(ROOT (FRAG (X (NP (NP (FW okay) (FW pro) (FW football) (FW i)) (PP (IN like) (NP (CD two) (NNS teams)))) (NP (CD one)) (NP (NP (DT the) (NNP New) (NNP York) (NNPS Giants)) (CC and) (NP (DT the) (NN second)))) (VP (VBZ is) (NP (DT the) (NNPS Raiders))))),The New York Giants and Raiders are my favorite teams in football.,( ( ( ( The ( New ( York Giants ) ) ) and ) Raiders ) ( ( are ( ( my ( favorite teams ) ) ( in football ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (NNP New) (NNP York) (NNPS Giants)) (CC and) (NP (NNPS Raiders))) (VP (VBP are) (NP (NP (PRP$ my) (JJ favorite) (NNS teams)) (PP (IN in) (NP (NN football))))) (. .))),telephone,0
143502,143502n,He'd stopped wondering and now accepted; he meant to get away from here at the first chance and he was somehow sure he could.,( ( ( ( He ( 'd ( ( ( stopped wondering ) and ) ( now accepted ) ) ) ) ; ) ( ( ( he ( meant ( to ( ( get ( away ( from here ) ) ) ( at ( the ( first chance ) ) ) ) ) ) ) and ) ( he ( ( was somehow ) ( sure ( he could ) ) ) ) ) ) . ),(ROOT (S (S (NP (PRP He)) (VP (VBD 'd) (VP (VP (VBN stopped) (S (VP (VBG wondering)))) (CC and) (VP (ADVP (RB now)) (VBN accepted))))) (: ;) (S (S (NP (PRP he)) (VP (VBD meant) (S (VP (TO to) (VP (VB get) (ADVP (RB away) (PP (IN from) (ADVP (RB here)))) (PP (IN at) (NP (DT the) (JJ first) (NN chance)))))))) (CC and) (S (NP (PRP he)) (VP (VBD was) (ADVP (RB somehow)) (ADJP (JJ sure) (SBAR (S (NP (PRP he)) (VP (MD could)))))))) (. .))),The doctors office was a terrible place and he wanted out.,( ( ( ( ( The ( doctors office ) ) ( was ( a ( terrible place ) ) ) ) and ) ( he ( wanted out ) ) ) . ),(ROOT (S (S (NP (DT The) (NNS doctors) (NN office)) (VP (VBD was) (NP (DT a) (JJ terrible) (NN place)))) (CC and) (S (NP (PRP he)) (VP (VBD wanted) (PRT (RP out)))) (. .))),fiction,1
113696,113696c,yeah it's strange because well it it's not strange because i use to be the same way and i'm even to this day  you know some vegetables really turn me off but when you read so much information that says this is a healthier way to go you know and this is what your body wants this is what your body really needs and when you think about what is what's the real reason your eating i know i know it's for taste because i'm boy am i a taste person but,( yeah ( it ( ( 's strange ) ( because ( ( ( ( well it ) ( it ( ( ( 's not ) strange ) ( because ( i ( use ( to ( be ( the ( same way ) ) ) ) ) ) ) ) ) ) and ) ( i ( ( ( 'm even ) ( to ( this day ) ) ) ( ( ( you ( know ( ( some vegetables ) ( really ( ( turn me ) off ) ) ) ) ) but ) ( when ( you ( read ( so ( ( ( much information ) ( that ( says ( this ( is ( a ( healthier ( way ( to ( go ( ( ( you know ) and ) ( this ( is ( what ( ( your body ) ( wants ( this ( is ( ( ( what ( ( your body ) ( really needs ) ) ) and ) ( when ( you ( think ( about ( what ( is ( what ( 's ( ( the ( real reason ) ) ( ( your ( eating i ) ) ( know ( i ( know ( it ( ( 's ( for taste ) ) ( because ( i ( 'm boy ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( am ( ( i ( a ( taste person ) ) ) but ) ) ) ) ) ) ) ) ) ) ) ) ) ) ),(ROOT (S (VP (VB yeah) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ strange)) (SBAR (IN because) (S (S (PP (RB well) (NP (PRP it))) (NP (PRP it)) (VP (VBZ 's) (RB not) (ADJP (JJ strange)) (SBAR (IN because) (S (NP (FW i)) (VP (VBP use) (S (VP (TO to) (VP (VB be) (NP (DT the) (JJ same) (NN way)))))))))) (CC and) (S (NP (FW i)) (VP (VBP 'm) (ADVP (RB even)) (PP (TO to) (NP (DT this) (NN day))) (SBAR (SBAR (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (DT some) (NNS vegetables)) (ADVP (RB really)) (VP (VBP turn) (NP (PRP me)) (PRT (RP off)))))))) (CC but) (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP read) (SBAR (IN so) (S (NP (NP (JJ much) (NN information)) (SBAR (WHNP (WDT that)) (S (VP (VBZ says) (SBAR (S (NP (DT this)) (VP (VBZ is) (NP (DT a) (JJ healthier) (NN way) (S (VP (TO to) (VP (VB go) (S (S (NP (PRP you)) (VP (VBP know))) (CC and) (S (NP (DT this)) (VP (VBZ is) (SBAR (WHNP (WP what)) (S (NP (PRP$ your) (NN body)) (VP (VBZ wants) (SBAR (S (NP (DT this)) (VP (VBZ is) (SBAR (SBAR (WHNP (WP what)) (S (NP (PRP$ your) (NN body)) (ADVP (RB really)) (VP (VBZ needs)))) (CC and) (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP think) (PP (IN about) (SBAR (WHNP (WP what)) (S (VP (VBZ is) (SBAR (WHNP (WP what)) (S (VP (VBZ 's) (NP (NP (DT the) (JJ real) (NN reason)) (SBAR (S (NP (PRP$ your) (JJ eating) (NN i)) (VP (VBP know) (SBAR (S (NP (FW i)) (VP (VBP know) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (PP (IN for) (NP (NN taste))) (SBAR (IN because) (S (NP (FW i)) (VP (VBP 'm) (NP (NN boy)))))))))))))))))))))))))))))))))))))))))))))) (VP (VBP am) (VP (VBG i) (NP (DT a) (NN taste) (NN person)) (ADVP (CC but)))))))))))))))))))),i'm a taste person and all vegetables taste very nice unlike other types of food,( i ( 'm ( ( a taste ) ( ( ( person and ) ( all vegetables ) ) ( ( taste ( very nice ) ) ( unlike ( ( other types ) ( of food ) ) ) ) ) ) ) ),(ROOT (S (NP (FW i)) (VP (VBP 'm) (NP (NP (DT a) (NN taste)) (SBAR (S (NP (NP (NN person)) (CC and) (NP (DT all) (NNS vegetables))) (VP (VBP taste) (ADJP (RB very) (JJ nice)) (PP (IN unlike) (NP (NP (JJ other) (NNS types)) (PP (IN of) (NP (NN food)))))))))))),telephone,2
105890,105890c,in public places there is one state that does that by the way,( ( in ( public places ) ) ( there ( is ( ( one state ) ( that ( ( does that ) ( by ( the way ) ) ) ) ) ) ) ),(ROOT (S (PP (IN in) (NP (JJ public) (NNS places))) (NP (EX there)) (VP (VBZ is) (NP (NP (CD one) (NN state)) (SBAR (WHNP (WDT that)) (S (VP (VBZ does) (NP (DT that)) (PP (IN by) (NP (DT the) (NN way)))))))))),in public places there are absolutely no place that does that,( ( in ( public places ) ) ( there ( ( are absolutely ) ( ( no place ) ( that ( does that ) ) ) ) ) ),(ROOT (S (PP (IN in) (NP (JJ public) (NNS places))) (NP (EX there)) (VP (VBP are) (ADVP (RB absolutely)) (NP (NP (DT no) (NN place)) (SBAR (WHNP (WDT that)) (S (VP (VBZ does) (NP (DT that))))))))),telephone,2
85981,85981n,"Once, Las Vegas showrooms were filled with top entertainment headliners, comedians, production shows, and dancing girls that could be enjoyed at a very low price.","( Once ( , ( ( Las ( Vegas showrooms ) ) ( ( were ( filled ( with ( ( ( ( ( ( ( ( top ( entertainment headliners ) ) , ) comedians ) , ) ( production shows ) ) , ) and ) ( ( dancing girls ) ( that ( could ( be ( enjoyed ( at ( a ( ( very low ) price ) ) ) ) ) ) ) ) ) ) ) ) . ) ) ) )","(ROOT (S (ADVP (RB Once)) (, ,) (NP (NNP Las) (NNP Vegas) (NNS showrooms)) (VP (VBD were) (VP (VBN filled) (PP (IN with) (NP (NP (JJ top) (NN entertainment) (NNS headliners)) (, ,) (NP (NNS comedians)) (, ,) (NP (NN production) (NNS shows)) (, ,) (CC and) (NP (NP (NN dancing) (NNS girls)) (SBAR (WHNP (WDT that)) (S (VP (MD could) (VP (VB be) (VP (VBN enjoyed) (PP (IN at) (NP (DT a) (ADJP (RB very) (JJ low)) (NN price))))))))))))) (. .)))","Due to inflation and the production value, Las Vegas shows now cost more to see.","( ( Due ( to ( ( inflation and ) ( the ( production value ) ) ) ) ) ( , ( ( Las Vegas ) ( ( ( shows now ) ( ( cost more ) ( to see ) ) ) . ) ) ) )","(ROOT (S (PP (JJ Due) (TO to) (NP (NP (NN inflation)) (CC and) (NP (DT the) (NN production) (NN value)))) (, ,) (NP (NNP Las) (NNP Vegas)) (VP (VBZ shows) (ADVP (RB now)) (VP (VB cost) (NP (JJR more)) (S (VP (TO to) (VP (VB see)))))) (. .)))",travel,1
12924,12924e,uh stick on those things and they can just all that's all they have to do i mean that wouldn't cost a great deal of money and uh,( ( ( uh ( stick ( on ( those things ) ) ) ) and ) ( they ( ( can ( ( just all ) ( that ( 's ( all ( they ( have ( to ( do i ) ) ) ) ) ) ) ) ) ( mean ( ( ( that ( ( would n't ) ( cost ( ( a ( great deal ) ) ( of money ) ) ) ) ) and ) uh ) ) ) ) ),(ROOT (NP (S (S (NP (NNP uh)) (VP (VBP stick) (PP (IN on) (NP (DT those) (NNS things))))) (CC and) (S (NP (PRP they)) (VP (MD can) (ADVP (ADVP (RB just) (RB all)) (SBAR (WHNP (WDT that)) (S (VP (VBZ 's) (NP (NP (DT all)) (SBAR (S (NP (PRP they)) (VP (VBP have) (S (VP (TO to) (VP (VB do) (NP (FW i))))))))))))) (VP (VB mean) (SBAR (SBAR (WHNP (WDT that)) (S (VP (MD would) (RB n't) (VP (VB cost) (NP (NP (DT a) (JJ great) (NN deal)) (PP (IN of) (NP (NN money)))))))) (CC and) (FRAG (INTJ (UH uh)))))))))),It wouldn't cost them much money to just stick on those things.,( It ( ( ( would n't ) ( ( cost them ) ( much ( money ( to ( just ( stick ( on ( those things ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (PRP It)) (VP (MD would) (RB n't) (VP (VB cost) (NP (PRP them)) (NP (JJ much) (NN money) (S (VP (TO to) (VP (ADVP (RB just)) (VB stick) (PP (IN on) (NP (DT those) (NNS things))))))))) (. .))),telephone,0
94952,94952n,we have gone on trips we've bathed in streams,( we ( have ( gone ( on ( trips ( we ( 've ( bathed ( in streams ) ) ) ) ) ) ) ) ),(ROOT (S (NP (PRP we)) (VP (VBP have) (VP (VBN gone) (PP (IN on) (NP (NP (NNS trips)) (SBAR (S (NP (PRP we)) (VP (VBP 've) (VP (VBN bathed) (PP (IN in) (NP (NNP streams))))))))))))),"In addition to bathing in streams, we've also gone to spas and saunas.","( ( In ( addition ( to ( bathing ( in streams ) ) ) ) ) ( , ( we ( ( ( 've also ) ( gone ( to ( ( spas and ) saunas ) ) ) ) . ) ) ) )","(ROOT (S (PP (IN In) (NP (NP (NN addition)) (PP (TO to) (NP (NP (NN bathing)) (PP (IN in) (NP (NNP streams))))))) (, ,) (NP (PRP we)) (VP (VBP 've) (ADVP (RB also)) (VP (VBN gone) (PP (TO to) (NP (NNS spas) (CC and) (NNS saunas))))) (. .)))",telephone,1
